[04-05-2026 21:54:42.542] [BidderMicroservice_90] EVENT=cycle_start | bidder_id=90, name=Bidder 90, phone=0700000090, email=bidder90@mail.ro
[04-05-2026 21:54:42.584] [BidderMicroservice_90] EVENT=bid_sent | bidder_id=90, price=9132
[04-05-2026 21:54:42.592] [BidderMicroservice_90] EVENT=duplicate_sent | bidder_id=90, price=9132
[04-05-2026 21:54:58.398] [BidderMicroservice_90] EVENT=auction_result | bidder_id=90, result=Licitatie pierduta...
[04-05-2026 21:54:58.491] [BidderMicroservice_90] EVENT=shutdown | bidder_id=90
[04-05-2026 21:57:28.326] [BidderMicroservice_90] EVENT=cycle_start | bidder_id=90, name=Bidder 90, phone=0700000090, email=bidder90@mail.ro
[04-05-2026 21:57:28.348] [BidderMicroservice_90] EVENT=bid_sent | bidder_id=90, price=2948
[04-05-2026 21:57:28.353] [BidderMicroservice_90] EVENT=duplicate_sent | bidder_id=90, price=2948
[04-05-2026 21:57:46.050] [BidderMicroservice_90] EVENT=shutdown | bidder_id=90
[04-05-2026 21:57:46.394] [BidderMicroservice_90] EVENT=error | bidder_id=90, message=AuctioneerMicroservice s-a deconectat.
[04-05-2026 22:21:07.929] [BidderMicroservice_90] EVENT=cycle_start | bidder_id=90, name=Bidder 90, phone=0700000090, email=bidder90@mail.ro
[04-05-2026 22:21:07.956] [BidderMicroservice_90] EVENT=bid_sent | bidder_id=90, price=2948
[04-05-2026 22:21:23.782] [BidderMicroservice_90] EVENT=auction_result | bidder_id=90, result=Licitatie pierduta...
[04-05-2026 22:21:23.834] [BidderMicroservice_90] EVENT=shutdown | bidder_id=90
