[04-05-2026 21:54:42.046] [BidderMicroservice_83] EVENT=cycle_start | bidder_id=83, name=Bidder 83, phone=0700000083, email=bidder83@mail.ro
[04-05-2026 21:54:42.084] [BidderMicroservice_83] EVENT=bid_sent | bidder_id=83, price=4559
[04-05-2026 21:54:58.679] [BidderMicroservice_83] EVENT=auction_result | bidder_id=83, result=Licitatie pierduta...
[04-05-2026 21:54:58.682] [BidderMicroservice_83] EVENT=shutdown | bidder_id=83
[04-05-2026 21:57:27.938] [BidderMicroservice_83] EVENT=cycle_start | bidder_id=83, name=Bidder 83, phone=0700000083, email=bidder83@mail.ro
[04-05-2026 21:57:27.963] [BidderMicroservice_83] EVENT=bid_sent | bidder_id=83, price=6162
[04-05-2026 21:57:45.629] [BidderMicroservice_83] EVENT=shutdown | bidder_id=83
[04-05-2026 22:21:07.563] [BidderMicroservice_83] EVENT=cycle_start | bidder_id=83, name=Bidder 83, phone=0700000083, email=bidder83@mail.ro
[04-05-2026 22:21:07.599] [BidderMicroservice_83] EVENT=bid_sent | bidder_id=83, price=6162
[04-05-2026 22:21:23.754] [BidderMicroservice_83] EVENT=auction_result | bidder_id=83, result=Licitatie pierduta...
[04-05-2026 22:21:23.779] [BidderMicroservice_83] EVENT=shutdown | bidder_id=83
