[04-05-2026 21:54:42.670] [BidderMicroservice_92] EVENT=cycle_start | bidder_id=92, name=Bidder 92, phone=0700000092, email=bidder92@mail.ro
[04-05-2026 21:54:42.730] [BidderMicroservice_92] EVENT=bid_sent | bidder_id=92, price=8748
[04-05-2026 21:54:42.741] [BidderMicroservice_92] EVENT=duplicate_sent | bidder_id=92, price=8748
[04-05-2026 21:54:58.309] [BidderMicroservice_92] EVENT=auction_result | bidder_id=92, result=Licitatie pierduta...
[04-05-2026 21:54:58.404] [BidderMicroservice_92] EVENT=shutdown | bidder_id=92
[04-05-2026 21:57:28.438] [BidderMicroservice_92] EVENT=cycle_start | bidder_id=92, name=Bidder 92, phone=0700000092, email=bidder92@mail.ro
[04-05-2026 21:57:28.460] [BidderMicroservice_92] EVENT=bid_sent | bidder_id=92, price=5123
[04-05-2026 21:57:28.465] [BidderMicroservice_92] EVENT=duplicate_sent | bidder_id=92, price=5123
[04-05-2026 21:57:46.040] [BidderMicroservice_92] EVENT=shutdown | bidder_id=92
[04-05-2026 22:21:08.037] [BidderMicroservice_92] EVENT=cycle_start | bidder_id=92, name=Bidder 92, phone=0700000092, email=bidder92@mail.ro
[04-05-2026 22:21:08.066] [BidderMicroservice_92] EVENT=bid_sent | bidder_id=92, price=5123
[04-05-2026 22:21:08.072] [BidderMicroservice_92] EVENT=duplicate_sent | bidder_id=92, price=5123
[04-05-2026 22:21:23.755] [BidderMicroservice_92] EVENT=auction_result | bidder_id=92, result=Licitatie pierduta...
[04-05-2026 22:21:23.775] [BidderMicroservice_92] EVENT=shutdown | bidder_id=92
