[04-05-2026 21:54:37.720] [BidderMicroservice_11] EVENT=cycle_start | bidder_id=11, name=Bidder 11, phone=0700000011, email=bidder11@mail.ro
[04-05-2026 21:54:37.742] [BidderMicroservice_11] EVENT=bid_sent | bidder_id=11, price=6736
[04-05-2026 21:54:37.747] [BidderMicroservice_11] EVENT=duplicate_sent | bidder_id=11, price=6736
[04-05-2026 21:54:58.383] [BidderMicroservice_11] EVENT=auction_result | bidder_id=11, result=Licitatie pierduta...
[04-05-2026 21:54:58.478] [BidderMicroservice_11] EVENT=shutdown | bidder_id=11
[04-05-2026 21:56:25.506] [BidderMicroservice_11] EVENT=cycle_start | bidder_id=11, name=Bidder 11, phone=0700000011, email=bidder11@mail.ro
[04-05-2026 21:56:25.527] [BidderMicroservice_11] EVENT=bid_sent | bidder_id=11, price=8842
[04-05-2026 21:56:25.531] [BidderMicroservice_11] EVENT=duplicate_sent | bidder_id=11, price=8842
[04-05-2026 21:56:42.306] [BidderMicroservice_11] EVENT=auction_result | bidder_id=11, result=Licitatie pierduta...
[04-05-2026 21:56:42.319] [BidderMicroservice_11] EVENT=shutdown | bidder_id=11
[04-05-2026 21:57:23.849] [BidderMicroservice_11] EVENT=cycle_start | bidder_id=11, name=Bidder 11, phone=0700000011, email=bidder11@mail.ro
[04-05-2026 21:57:23.869] [BidderMicroservice_11] EVENT=bid_sent | bidder_id=11, price=9446
[04-05-2026 21:57:23.874] [BidderMicroservice_11] EVENT=duplicate_sent | bidder_id=11, price=9446
[04-05-2026 21:57:45.897] [BidderMicroservice_11] EVENT=shutdown | bidder_id=11
[04-05-2026 21:58:34.340] [BidderMicroservice_11] EVENT=cycle_start | bidder_id=11, name=Bidder 11, phone=0700000011, email=bidder11@mail.ro
[04-05-2026 21:58:34.359] [BidderMicroservice_11] EVENT=bid_sent | bidder_id=11, price=9446
[04-05-2026 21:58:34.364] [BidderMicroservice_11] EVENT=duplicate_sent | bidder_id=11, price=9446
[04-05-2026 21:58:54.876] [BidderMicroservice_11] EVENT=auction_result | bidder_id=11, result=Licitatie pierduta...
[04-05-2026 21:58:54.905] [BidderMicroservice_11] EVENT=shutdown | bidder_id=11
[04-05-2026 22:15:15.548] [BidderMicroservice_11] EVENT=cycle_start | bidder_id=11, name=Bidder 11, phone=0700000011, email=bidder11@mail.ro
[04-05-2026 22:15:15.568] [BidderMicroservice_11] EVENT=bid_sent | bidder_id=11, price=2929
[04-05-2026 22:15:15.574] [BidderMicroservice_11] EVENT=duplicate_sent | bidder_id=11, price=2929
[04-05-2026 22:15:32.337] [BidderMicroservice_11] EVENT=auction_result | bidder_id=11, result=Licitatie pierduta...
[04-05-2026 22:15:32.363] [BidderMicroservice_11] EVENT=shutdown | bidder_id=11
[04-05-2026 22:16:33.661] [BidderMicroservice_11] EVENT=cycle_start | bidder_id=11, name=Bidder 11, phone=0700000011, email=bidder11@mail.ro
[04-05-2026 22:16:33.682] [BidderMicroservice_11] EVENT=bid_sent | bidder_id=11, price=4793
[04-05-2026 22:16:33.686] [BidderMicroservice_11] EVENT=duplicate_sent | bidder_id=11, price=4793
[04-05-2026 22:16:50.456] [BidderMicroservice_11] EVENT=auction_result | bidder_id=11, result=Licitatie pierduta...
[04-05-2026 22:16:50.477] [BidderMicroservice_11] EVENT=shutdown | bidder_id=11
[04-05-2026 22:16:54.418] [BidderMicroservice_11] EVENT=cycle_start | bidder_id=11, name=Bidder 11, phone=0700000011, email=bidder11@mail.ro
[04-05-2026 22:16:54.439] [BidderMicroservice_11] EVENT=bid_sent | bidder_id=11, price=6484
[04-05-2026 22:17:10.326] [BidderMicroservice_11] EVENT=error | bidder_id=11, message=AuctioneerMicroservice s-a deconectat.
[04-05-2026 22:17:10.333] [BidderMicroservice_11] EVENT=shutdown | bidder_id=11
[04-05-2026 22:21:03.437] [BidderMicroservice_11] EVENT=cycle_start | bidder_id=11, name=Bidder 11, phone=0700000011, email=bidder11@mail.ro
[04-05-2026 22:21:03.456] [BidderMicroservice_11] EVENT=bid_sent | bidder_id=11, price=6484
[04-05-2026 22:21:23.746] [BidderMicroservice_11] EVENT=auction_result | bidder_id=11, result=Licitatie pierduta...
[04-05-2026 22:21:23.755] [BidderMicroservice_11] EVENT=shutdown | bidder_id=11
