[04-05-2026 21:54:42.960] [BidderMicroservice_98] EVENT=cycle_start | bidder_id=98, name=Bidder 98, phone=0700000098, email=bidder98@mail.ro
[04-05-2026 21:54:43.009] [BidderMicroservice_98] EVENT=bid_sent | bidder_id=98, price=4550
[04-05-2026 21:54:43.025] [BidderMicroservice_98] EVENT=duplicate_sent | bidder_id=98, price=4550
[04-05-2026 21:54:58.346] [BidderMicroservice_98] EVENT=auction_result | bidder_id=98, result=Licitatie pierduta...
[04-05-2026 21:54:58.370] [BidderMicroservice_98] EVENT=shutdown | bidder_id=98
[04-05-2026 21:57:28.781] [BidderMicroservice_98] EVENT=cycle_start | bidder_id=98, name=Bidder 98, phone=0700000098, email=bidder98@mail.ro
[04-05-2026 21:57:28.803] [BidderMicroservice_98] EVENT=bid_sent | bidder_id=98, price=6514
[04-05-2026 21:57:46.034] [BidderMicroservice_98] EVENT=shutdown | bidder_id=98
[04-05-2026 22:21:08.396] [BidderMicroservice_98] EVENT=cycle_start | bidder_id=98, name=Bidder 98, phone=0700000098, email=bidder98@mail.ro
[04-05-2026 22:21:08.426] [BidderMicroservice_98] EVENT=bid_sent | bidder_id=98, price=6514
[04-05-2026 22:21:08.434] [BidderMicroservice_98] EVENT=duplicate_sent | bidder_id=98, price=6514
[04-05-2026 22:21:23.730] [BidderMicroservice_98] EVENT=auction_result | bidder_id=98, result=Licitatie pierduta...
[04-05-2026 22:21:23.851] [BidderMicroservice_98] EVENT=shutdown | bidder_id=98
