[04-05-2026 21:54:42.303] [BidderMicroservice_87] EVENT=cycle_start | bidder_id=87, name=Bidder 87, phone=0700000087, email=bidder87@mail.ro
[04-05-2026 21:54:42.344] [BidderMicroservice_87] EVENT=bid_sent | bidder_id=87, price=9251
[04-05-2026 21:54:58.452] [BidderMicroservice_87] EVENT=auction_result | bidder_id=87, result=Licitatie pierduta...
[04-05-2026 21:54:58.480] [BidderMicroservice_87] EVENT=shutdown | bidder_id=87
[04-05-2026 21:57:28.150] [BidderMicroservice_87] EVENT=cycle_start | bidder_id=87, name=Bidder 87, phone=0700000087, email=bidder87@mail.ro
[04-05-2026 21:57:28.174] [BidderMicroservice_87] EVENT=bid_sent | bidder_id=87, price=5378
[04-05-2026 21:57:28.180] [BidderMicroservice_87] EVENT=duplicate_sent | bidder_id=87, price=5378
[04-05-2026 21:57:45.762] [BidderMicroservice_87] EVENT=shutdown | bidder_id=87
[04-05-2026 22:21:07.747] [BidderMicroservice_87] EVENT=cycle_start | bidder_id=87, name=Bidder 87, phone=0700000087, email=bidder87@mail.ro
[04-05-2026 22:21:07.778] [BidderMicroservice_87] EVENT=bid_sent | bidder_id=87, price=5378
[04-05-2026 22:21:23.728] [BidderMicroservice_87] EVENT=auction_result | bidder_id=87, result=Licitatie pierduta...
[04-05-2026 22:21:23.748] [BidderMicroservice_87] EVENT=shutdown | bidder_id=87
