[04-05-2026 21:54:39.074] [BidderMicroservice_34] EVENT=cycle_start | bidder_id=34, name=Bidder 34, phone=0700000034, email=bidder34@mail.ro
[04-05-2026 21:54:39.101] [BidderMicroservice_34] EVENT=bid_sent | bidder_id=34, price=9486
[04-05-2026 21:54:39.105] [BidderMicroservice_34] EVENT=duplicate_sent | bidder_id=34, price=9486
[04-05-2026 21:54:58.298] [BidderMicroservice_34] EVENT=auction_result | bidder_id=34, result=Licitatie pierduta...
[04-05-2026 21:54:58.460] [BidderMicroservice_34] EVENT=shutdown | bidder_id=34
[04-05-2026 21:56:26.807] [BidderMicroservice_34] EVENT=cycle_start | bidder_id=34, name=Bidder 34, phone=0700000034, email=bidder34@mail.ro
[04-05-2026 21:56:26.829] [BidderMicroservice_34] EVENT=bid_sent | bidder_id=34, price=9200
[04-05-2026 21:56:26.832] [BidderMicroservice_34] EVENT=duplicate_sent | bidder_id=34, price=9200
[04-05-2026 21:56:42.289] [BidderMicroservice_34] EVENT=auction_result | bidder_id=34, result=Licitatie pierduta...
[04-05-2026 21:56:42.307] [BidderMicroservice_34] EVENT=shutdown | bidder_id=34
[04-05-2026 21:57:25.147] [BidderMicroservice_34] EVENT=cycle_start | bidder_id=34, name=Bidder 34, phone=0700000034, email=bidder34@mail.ro
[04-05-2026 21:57:25.167] [BidderMicroservice_34] EVENT=bid_sent | bidder_id=34, price=7215
[04-05-2026 21:57:45.900] [BidderMicroservice_34] EVENT=shutdown | bidder_id=34
[04-05-2026 21:58:35.636] [BidderMicroservice_34] EVENT=cycle_start | bidder_id=34, name=Bidder 34, phone=0700000034, email=bidder34@mail.ro
[04-05-2026 21:58:35.654] [BidderMicroservice_34] EVENT=bid_sent | bidder_id=34, price=7215
[04-05-2026 21:58:35.659] [BidderMicroservice_34] EVENT=duplicate_sent | bidder_id=34, price=7215
[04-05-2026 21:58:54.878] [BidderMicroservice_34] EVENT=auction_result | bidder_id=34, result=Licitatie pierduta...
[04-05-2026 21:58:54.886] [BidderMicroservice_34] EVENT=shutdown | bidder_id=34
[04-05-2026 22:15:16.844] [BidderMicroservice_34] EVENT=cycle_start | bidder_id=34, name=Bidder 34, phone=0700000034, email=bidder34@mail.ro
[04-05-2026 22:15:16.865] [BidderMicroservice_34] EVENT=bid_sent | bidder_id=34, price=9218
[04-05-2026 22:15:16.869] [BidderMicroservice_34] EVENT=duplicate_sent | bidder_id=34, price=9218
[04-05-2026 22:15:32.341] [BidderMicroservice_34] EVENT=auction_result | bidder_id=34, result=Licitatie pierduta...
[04-05-2026 22:15:32.361] [BidderMicroservice_34] EVENT=shutdown | bidder_id=34
[04-05-2026 22:16:34.966] [BidderMicroservice_34] EVENT=cycle_start | bidder_id=34, name=Bidder 34, phone=0700000034, email=bidder34@mail.ro
[04-05-2026 22:16:34.986] [BidderMicroservice_34] EVENT=bid_sent | bidder_id=34, price=4224
[04-05-2026 22:16:34.991] [BidderMicroservice_34] EVENT=duplicate_sent | bidder_id=34, price=4224
[04-05-2026 22:16:50.483] [BidderMicroservice_34] EVENT=auction_result | bidder_id=34, result=Licitatie pierduta...
[04-05-2026 22:16:50.491] [BidderMicroservice_34] EVENT=shutdown | bidder_id=34
[04-05-2026 22:21:04.743] [BidderMicroservice_34] EVENT=cycle_start | bidder_id=34, name=Bidder 34, phone=0700000034, email=bidder34@mail.ro
[04-05-2026 22:21:04.766] [BidderMicroservice_34] EVENT=bid_sent | bidder_id=34, price=4201
[04-05-2026 22:21:23.731] [BidderMicroservice_34] EVENT=auction_result | bidder_id=34, result=Licitatie pierduta...
[04-05-2026 22:21:23.768] [BidderMicroservice_34] EVENT=shutdown | bidder_id=34
